plm_oid,plm_leftobj,plm_rightobj,plm_createtime,plm_order,plm_jianhao,plm_number
2022,1519,1798,"2018-09-15 21:36:02",44,29,16
2023,1232,1799,"2018-09-15 21:36:02",6,26,34
2024,2090,1800,"2018-09-15 21:36:02",47,3,27
2025,1040,1801,"2018-09-15 21:36:02",12,17,28
2026,1239,1802,"2018-09-15 21:36:02",19,7,12
2027,1343,1803,"2018-09-15 21:36:02",7,17,2
2028,1343,1804,"2018-09-15 21:36:02",29,27,30
2029,1889,1805,"2018-09-15 21:36:02",31,10,5
2030,1943,1806,"2018-09-15 21:36:02",4,28,36
2031,1787,1807,"2018-09-15 21:36:02",41,28,7
2032,1812,1808,"2018-09-15 21:36:02",49,36,39
2033,1040,1809,"2018-09-15 21:36:02",39,45,31
2034,1787,1810,"2018-09-15 21:36:02",28,46,6
2035,2002,1811,"2018-09-15 21:36:02",43,50,4
2036,1777,1812,"2018-09-15 21:36:02",47,6,24
2037,1862,1813,"2018-09-15 21:36:02",28,25,3
2038,1279,1814,"2018-09-15 21:36:02",45,38,42
2039,1994,1815,"2018-09-15 21:36:02",29,37,3
2040,1823,1816,"2018-09-15 21:36:02",46,39,33
2041,1915,1817,"2018-09-15 21:36:02",45,37,14
2042,284,1818,"2018-09-15 21:36:02",23,13,10
2043,284,1819,"2018-09-15 21:36:02",10,29,9
2044,284,1820,"2018-09-15 21:36:02",18,24,5
2045,284,1821,"2018-09-15 21:36:02",20,36,31
2046,1740,1822,"2018-09-15 21:36:02",49,2,22
2047,1862,1823,"2018-09-15 21:36:02",39,14,22
2048,1279,1824,"2018-09-15 21:36:02",15,36,4
2049,1827,1825,"2018-09-15 21:36:02",3,14,22
2050,1828,1826,"2018-09-15 21:36:02",41,47,26
2051,1230,1827,"2018-09-15 21:36:02",15,38,17
2052,1230,1828,"2018-09-15 21:36:02",1,32,42
2053,2057,1829,"2018-09-15 21:36:02",49,33,21
2054,2057,1830,"2018-09-15 21:36:02",23,43,38
2055,831,1831,"2018-09-15 21:36:02",45,32,3
2056,1278,1832,"2018-09-15 21:36:02",46,9,27
2057,1100,1833,"2018-09-15 21:36:02",29,21,48
2058,1689,1834,"2018-09-15 21:36:02",28,41,32
2059,1290,1835,"2018-09-15 21:36:02",12,35,19
2060,1812,1836,"2018-09-15 21:36:02",31,8,29
2061,1827,1837,"2018-09-15 21:36:02",25,42,35
2062,2077,1838,"2018-09-15 21:36:02",33,18,12
2063,1943,1839,"2018-09-15 21:36:02",6,49,2
2064,1943,1840,"2018-09-15 21:36:02",8,25,47
2065,1943,1841,"2018-09-15 21:36:02",45,46,0
2066,1943,1842,"2018-09-15 21:36:02",44,23,22
2067,1628,1843,"2018-09-15 21:36:02",34,44,50
2068,1954,1844,"2018-09-15 21:36:02",47,2,30
2069,1920,1845,"2018-09-15 21:36:02",47,5,43
2070,1920,1846,"2018-09-15 21:36:02",37,21,12
2071,796,1847,"2018-09-15 21:36:02",19,38,18
2072,870,1848,"2018-09-15 21:36:02",39,33,21
2073,1740,1849,"2018-09-15 21:36:02",40,13,12
2074,834,1850,"2018-09-15 21:36:02",43,45,32
2075,1385,1851,"2018-09-15 21:36:02",47,2,15
2076,1232,1852,"2018-09-15 21:36:02",32,25,29
2077,1155,1853,"2018-09-15 21:36:02",25,22,17
2078,1343,1854,"2018-09-15 21:36:02",34,1,12
2079,1954,1855,"2018-09-15 21:36:02",15,40,48
2080,206,1856,"2018-09-15 21:36:02",39,13,12
2081,1385,1857,"2018-09-15 21:36:02",17,13,18
2082,1276,1858,"2018-09-15 21:36:02",37,38,8
2083,1239,1859,"2018-09-15 21:36:02",8,18,24
2084,2002,1860,"2018-09-15 21:36:02",15,9,45
2085,399,1861,"2018-09-15 21:36:02",45,0,20
2086,1343,1862,"2018-09-15 21:36:02",43,43,29
2087,1994,1863,"2018-09-15 21:36:02",21,34,22
2088,1631,1864,"2018-09-15 21:36:02",44,2,26
2089,803,1865,"2018-09-15 21:36:02",9,40,12
2090,1773,1866,"2018-09-15 21:36:02",23,7,24
2091,1385,1867,"2018-09-15 21:36:02",13,14,40
2092,1385,1868,"2018-09-15 21:36:02",28,44,9
2093,1636,1869,"2018-09-15 21:36:02",3,23,36
2094,1343,1870,"2018-09-15 21:36:02",15,47,10
2095,1943,1871,"2018-09-15 21:36:02",8,10,22
2096,1230,1872,"2018-09-15 21:36:02",26,33,2
2097,1230,1873,"2018-09-15 21:36:02",43,40,42
2098,1671,1874,"2018-09-15 21:36:02",10,5,0
2099,1239,1875,"2018-09-15 21:36:02",16,29,16
2100,1239,1876,"2018-09-15 21:36:02",8,43,32
2101,2090,1877,"2018-09-15 21:36:02",24,34,21
2102,2090,1878,"2018-09-15 21:36:02",28,36,29
2103,2050,1879,"2018-09-15 21:36:02",22,6,49
2104,1913,1880,"2018-09-15 21:36:02",11,43,34
2105,1538,1881,"2018-09-15 21:36:02",44,42,9
2106,1568,1882,"2018-09-15 21:36:02",1,12,4
2107,817,1883,"2018-09-15 21:36:02",2,10,34
2108,825,1884,"2018-09-15 21:36:02",41,19,0
2109,1787,1885,"2018-09-15 21:36:02",2,30,31
2110,1787,1886,"2018-09-15 21:36:02",24,1,47
2111,1959,1887,"2018-09-15 21:36:02",6,2,17
2112,1740,1888,"2018-09-15 21:36:02",17,42,39
2113,1862,1889,"2018-09-15 21:36:02",50,21,28
2114,1278,1890,"2018-09-15 21:36:02",27,7,44
2115,1996,1891,"2018-09-15 21:36:02",9,40,6
2116,2086,1892,"2018-09-15 21:36:02",40,13,25
2117,2085,1893,"2018-09-15 21:36:02",45,19,18
2118,1812,1894,"2018-09-15 21:36:02",26,31,17
2119,1812,1895,"2018-09-15 21:36:02",34,40,36
2120,1992,1896,"2018-09-15 21:36:02",47,17,19
2121,1099,1897,"2018-09-15 21:36:02",44,46,20
2122,2008,1898,"2018-09-15 21:36:02",27,28,40
2123,1959,1899,"2018-09-15 21:36:02",9,13,40
2124,1676,1900,"2018-09-15 21:36:02",46,39,1
2125,284,1901,"2018-09-15 21:36:02",19,1,42
2126,284,1902,"2018-09-15 21:36:02",18,35,18
2127,284,1903,"2018-09-15 21:36:02",5,12,50
2128,1812,1904,"2018-09-15 21:36:02",6,37,1
2129,1959,1905,"2018-09-15 21:36:02",25,13,12
2130,1721,1906,"2018-09-15 21:36:02",15,42,49
2131,1992,1907,"2018-09-15 21:36:02",43,36,14
2132,2057,1908,"2018-09-15 21:36:02",30,14,44
2133,1239,1909,"2018-09-15 21:36:02",28,23,17
2134,834,1910,"2018-09-15 21:36:02",25,41,22
2135,1851,1911,"2018-09-15 21:36:02",31,35,30
2136,1851,1912,"2018-09-15 21:36:02",8,8,33
2137,1812,1913,"2018-09-15 21:36:02",3,26,13
2138,1591,1914,"2018-09-15 21:36:02",45,43,39
2139,1987,1915,"2018-09-15 21:36:02",10,11,30
2140,1568,1916,"2018-09-15 21:36:02",28,34,6
2141,1942,1917,"2018-09-15 21:36:02",2,6,9
2142,834,1918,"2018-09-15 21:36:02",44,11,9
2143,1787,1919,"2018-09-15 21:36:02",47,8,40
2144,1788,1920,"2018-09-15 21:36:02",21,13,46
2145,2002,1921,"2018-09-15 21:36:02",42,40,13
2146,1686,1922,"2018-09-15 21:36:02",6,28,1
2147,1787,1923,"2018-09-15 21:36:02",31,9,47
2148,1628,1924,"2018-09-15 21:36:02",1,29,12
2149,1836,1925,"2018-09-15 21:36:02",21,2,18
2150,834,1926,"2018-09-15 21:36:02",32,5,35
2151,1994,1927,"2018-09-15 21:36:02",20,46,11
2152,1994,1928,"2018-09-15 21:36:02",27,50,16
2153,1788,1929,"2018-09-15 21:36:02",39,16,19
2154,1740,1930,"2018-09-15 21:36:02",12,1,3
2155,1773,1931,"2018-09-15 21:36:02",47,49,43
2156,1915,1932,"2018-09-15 21:36:02",26,17,45
2157,1232,1933,"2018-09-15 21:36:02",7,10,23
2158,1137,1934,"2018-09-15 21:36:02",8,26,44
2159,1959,1935,"2018-09-15 21:36:02",7,39,2
2160,1600,1936,"2018-09-15 21:36:02",26,3,42
2161,1279,1937,"2018-09-15 21:36:02",45,35,27
2162,1343,1938,"2018-09-15 21:36:02",24,10,47
2163,1568,1939,"2018-09-15 21:36:02",16,23,21
2164,400,1940,"2018-09-15 21:36:02",23,33,19
2165,401,1941,"2018-09-15 21:36:02",28,44,42
2166,1343,1942,"2018-09-15 21:36:02",7,24,46
2167,1343,1943,"2018-09-15 21:36:02",35,16,10
2168,1812,1944,"2018-09-15 21:36:02",45,7,24
2169,1108,1945,"2018-09-15 21:36:02",37,20,36
2170,982,1946,"2018-09-15 21:36:02",27,37,2
2171,422,1947,"2018-09-15 21:36:02",21,42,25
2172,1671,1948,"2018-09-15 21:36:02",35,4,8
2173,834,1949,"2018-09-15 21:36:02",6,7,2
2174,1040,1950,"2018-09-15 21:36:02",33,0,36
2175,1636,1951,"2018-09-15 21:36:02",4,28,15
2176,816,1952,"2018-09-15 21:36:02",13,23,12
2177,1812,1953,"2018-09-15 21:36:02",40,16,31
2178,1773,1954,"2018-09-15 21:36:02",41,14,29
2179,1680,1955,"2018-09-15 21:36:02",48,3,6
2180,1040,1956,"2018-09-15 21:36:02",32,16,3
2181,1040,1957,"2018-09-15 21:36:02",46,24,36
2182,1279,1958,"2018-09-15 21:36:02",32,0,0
2183,1812,1959,"2018-09-15 21:36:02",36,7,14
2184,1597,1960,"2018-09-15 21:36:02",6,0,49
2185,1279,1961,"2018-09-15 21:36:02",46,38,27
2186,1773,1962,"2018-09-15 21:36:02",28,44,39
2187,1862,1963,"2018-09-15 21:36:02",34,17,49
2188,1862,1964,"2018-09-15 21:36:02",48,45,40
2189,1862,1965,"2018-09-15 21:36:02",10,23,43
2190,1769,1966,"2018-09-15 21:36:02",29,1,9
2191,1782,1967,"2018-09-15 21:36:02",0,31,49
2192,1782,1968,"2018-09-15 21:36:02",27,35,48
2193,1773,1969,"2018-09-15 21:36:02",22,40,29
2194,1773,1970,"2018-09-15 21:36:02",9,38,29
2195,1938,1971,"2018-09-15 21:36:02",35,33,12
2196,1544,1972,"2018-09-15 21:36:02",48,31,16
2197,1812,1973,"2018-09-15 21:36:02",44,13,49
2198,1959,1974,"2018-09-15 21:36:02",26,0,34
2199,1994,1975,"2018-09-15 21:36:02",21,0,19
2200,1788,1976,"2018-09-15 21:36:02",32,19,11
2201,869,1977,"2018-09-15 21:36:02",39,20,39
2202,1915,1978,"2018-09-15 21:36:02",27,33,13
2203,812,1979,"2018-09-15 21:36:02",12,14,8
2204,1629,1980,"2018-09-15 21:36:02",20,37,3
2205,1597,1981,"2018-09-15 21:36:02",49,11,29
2206,2008,1982,"2018-09-15 21:36:02",25,47,36
2207,1943,1983,"2018-09-15 21:36:02",21,21,6
2208,1239,1984,"2018-09-15 21:36:02",42,5,30
2209,2069,1985,"2018-09-15 21:36:02",49,48,28
2210,2090,1986,"2018-09-15 21:36:02",33,36,10
2211,1812,1987,"2018-09-15 21:36:02",10,37,27
2212,1276,1988,"2018-09-15 21:36:02",4,22,35
2213,2048,1989,"2018-09-15 21:36:02",38,29,34
2214,2041,1990,"2018-09-15 21:36:02",9,12,13
2215,1812,1991,"2018-09-15 21:36:02",47,30,36
2216,1812,1992,"2018-09-15 21:36:02",2,10,4
2217,834,1993,"2018-09-15 21:36:02",45,20,6
2218,1812,1994,"2018-09-15 21:36:02",2,5,7
2219,1987,1995,"2018-09-15 21:36:02",34,30,28
2220,1343,1996,"2018-09-15 21:36:02",8,12,9
2221,399,1997,"2018-09-15 21:36:02",29,49,16
2222,1763,1998,"2018-09-15 21:36:02",33,28,27
2223,1915,1999,"2018-09-15 21:36:02",30,25,19
2224,1757,2000,"2018-09-15 21:36:02",45,48,5
2225,1040,2001,"2018-09-15 21:36:02",12,38,12
2226,1773,2002,"2018-09-15 21:36:02",15,13,49
2227,1954,2003,"2018-09-15 21:36:02",47,45,48
2228,1942,2004,"2018-09-15 21:36:02",14,23,3
2229,1597,2005,"2018-09-15 21:36:02",7,4,3
2230,1959,2006,"2018-09-15 21:36:02",41,42,40
2231,1959,2007,"2018-09-15 21:36:02",29,8,31
2232,1812,2008,"2018-09-15 21:36:02",29,15,21
2233,1898,2009,"2018-09-15 21:36:02",21,48,18
2234,1898,2010,"2018-09-15 21:36:02",26,12,31
2235,1676,2011,"2018-09-15 21:36:02",41,25,17
2236,1994,2012,"2018-09-15 21:36:02",12,19,24
2237,1973,2013,"2018-09-15 21:36:02",40,33,24
2238,1740,2014,"2018-09-15 21:36:02",47,3,15
2239,1676,2015,"2018-09-15 21:36:02",17,43,25
2240,1572,2016,"2018-09-15 21:36:02",17,13,48
2241,1572,2017,"2018-09-15 21:36:02",32,38,29
2242,1572,2018,"2018-09-15 21:36:02",50,48,21
2243,1632,2019,"2018-09-15 21:36:02",28,50,26
2244,1633,2020,"2018-09-15 21:36:02",10,7,5
2245,1973,2021,"2018-09-15 21:36:02",37,35,9
2246,1635,2022,"2018-09-15 21:36:02",47,44,4
2247,1279,2023,"2018-09-15 21:36:02",44,49,4
2248,284,2024,"2018-09-15 21:36:02",31,43,9
2249,1812,2025,"2018-09-15 21:36:02",50,11,8
2250,1915,2026,"2018-09-15 21:36:02",9,5,0
2251,1669,2027,"2018-09-15 21:36:02",49,47,7
2252,2008,2028,"2018-09-15 21:36:02",4,6,45
2253,1597,2029,"2018-09-15 21:36:02",42,19,1
2254,1232,2030,"2018-09-15 21:36:02",45,0,23
2255,1635,2031,"2018-09-15 21:36:02",28,1,24
2256,1520,2032,"2018-09-15 21:36:02",25,0,48
2257,1943,2033,"2018-09-15 21:36:02",34,5,15
2258,1671,2034,"2018-09-15 21:36:02",0,11,38
2259,2034,2035,"2018-09-15 21:36:02",30,41,18
2260,1915,2036,"2018-09-15 21:36:02",35,7,24
2261,1597,2037,"2018-09-15 21:36:02",8,36,4
2262,1668,2038,"2018-09-15 21:36:02",38,37,24
2263,1915,2039,"2018-09-15 21:36:02",19,1,34
2264,834,2040,"2018-09-15 21:36:02",5,30,9
2265,1812,2041,"2018-09-15 21:36:02",5,31,8
2266,1994,2042,"2018-09-15 21:36:02",49,42,32
2267,1915,2043,"2018-09-15 21:36:02",9,21,36
2268,1519,2044,"2018-09-15 21:36:02",7,50,30
2269,1895,2045,"2018-09-15 21:36:02",1,38,42
2270,1959,2046,"2018-09-15 21:36:02",41,11,3
2271,1343,2047,"2018-09-15 21:36:02",7,5,16
2272,1343,2048,"2018-09-15 21:36:02",14,10,19
2273,400,2049,"2018-09-15 21:36:02",26,35,23
2274,1913,2050,"2018-09-15 21:36:02",24,5,18
2275,1994,2051,"2018-09-15 21:36:02",20,26,13
2276,2050,2052,"2018-09-15 21:36:02",8,44,33
2277,1740,2053,"2018-09-15 21:36:02",36,35,22
2278,1943,2054,"2018-09-15 21:36:02",41,3,43
2279,1915,2055,"2018-09-15 21:36:02",34,49,40
2280,1769,2056,"2018-09-15 21:36:02",3,42,29
2281,1987,2057,"2018-09-15 21:36:02",18,45,33
2282,1232,2058,"2018-09-15 21:36:02",25,21,13
2283,1904,2059,"2018-09-15 21:36:02",39,22,37
2284,817,2060,"2018-09-15 21:36:02",42,39,7
2285,1282,2061,"2018-09-15 21:36:02",1,46,26
2286,1732,2062,"2018-09-15 21:36:02",3,13,33
2287,264,2063,"2018-09-15 21:36:02",31,46,17
2288,1343,2064,"2018-09-15 21:36:02",6,28,29
2289,1740,2065,"2018-09-15 21:36:02",18,16,33
2290,1239,2066,"2018-09-15 21:36:02",9,19,19
2291,1671,2067,"2018-09-15 21:36:02",26,16,27
2292,1615,2068,"2018-09-15 21:36:02",32,36,30
2293,1904,2069,"2018-09-15 21:36:02",29,4,12
2294,1994,2070,"2018-09-15 21:36:02",43,17,37
2295,1824,2071,"2018-09-15 21:36:02",20,3,33
2296,1994,2072,"2018-09-15 21:36:02",7,5,21
2297,2081,2073,"2018-09-15 21:36:02",46,2,47
2298,1787,2074,"2018-09-15 21:36:02",10,43,32
2299,1895,2075,"2018-09-15 21:36:02",34,4,29
2300,2050,2076,"2018-09-15 21:36:02",9,1,6
2301,1862,2077,"2018-09-15 21:36:02",48,9,49
2302,1100,2078,"2018-09-15 21:36:02",27,12,37
2303,1568,2079,"2018-09-15 21:36:02",16,20,5
2304,1762,2080,"2018-09-15 21:36:02",13,43,31
2305,1812,2081,"2018-09-15 21:36:02",34,33,28
2306,1959,2082,"2018-09-15 21:36:02",4,6,31
2307,1862,2083,"2018-09-15 21:36:02",42,28,27
2308,1279,2084,"2018-09-15 21:36:02",1,28,4
2309,1787,2085,"2018-09-15 21:36:02",42,2,20
2310,1787,2086,"2018-09-15 21:36:02",9,30,32
2311,417,2087,"2018-09-15 21:36:02",26,24,17
2312,1894,2088,"2018-09-15 21:36:02",43,47,40
2313,1437,2089,"2018-09-15 21:36:02",30,4,38
2314,1572,2090,"2018-09-15 21:36:02",10,36,48
2315,803,2091,"2018-09-15 21:36:02",41,50,22
2316,2008,2092,"2018-09-15 21:36:02",29,2,1
2317,1572,2093,"2018-09-15 21:36:02",13,25,48
2318,1991,2094,"2018-09-15 21:36:02",34,7,50
2319,1568,2095,"2018-09-15 21:36:02",13,3,48
2320,1282,2096,"2018-09-15 21:36:02",29,34,48
2321,1862,2097,"2018-09-15 21:36:02",25,36,33
