plm_m_oid,plm_oid,plm_m_id,plm_i_name,plm_i_createtime,plm_i_checkintime,plm_cailiao,plm_checkintime,plm_weight,plm_wllx,plm_wlly,plm_guige,plm_gylx
185,185,185,板,"2018-09-15 21:36:01","2018-09-15 21:36:01",板,"2018-09-15 21:36:01",88.42736303704032,专用零件,外协,NULL,NULL
186,186,186,板,"2018-09-15 21:36:01","2018-09-15 21:36:01",板,"2018-09-15 21:36:01",57.60833618619425,专用零件,自制,NULL,NULL
187,187,187,板,"2018-09-15 21:36:01","2018-09-15 21:36:01",板,"2018-09-15 21:36:01",70.77248704582951,专用零件,外协,NULL,NULL
188,188,188,板,"2018-09-15 21:36:01","2018-09-15 21:36:01",板,"2018-09-15 21:36:01",27.82385129524778,国标件,外协,NULL,NULL
189,189,189,板,"2018-09-15 21:36:01","2018-09-15 21:36:01",板,"2018-09-15 21:36:01",16.9660614982311,专用零件,外协,NULL,NULL
190,190,190,板,"2018-09-15 21:36:01","2018-09-15 21:36:01",板,"2018-09-15 21:36:01",0.17252021609316381,企标件,外协,NULL,NULL
191,191,191,板,"2018-09-15 21:36:01","2018-09-15 21:36:01",板,"2018-09-15 21:36:01",69.37939452156365,机加件,外购,NULL,NULL
192,192,192,板,"2018-09-15 21:36:01","2018-09-15 21:36:01",板,"2018-09-15 21:36:01",57.87696210557542,产品配套,外协,NULL,NULL
193,193,193,板,"2018-09-15 21:36:01","2018-09-15 21:36:01",板,"2018-09-15 21:36:01",90.60515041107186,非标外购件,外购,NULL,NULL
194,194,194,板,"2018-09-15 21:36:01","2018-09-15 21:36:01",板,"2018-09-15 21:36:01",18.449818901377668,国标件,自制,NULL,NULL
195,195,195,板,"2018-09-15 21:36:01","2018-09-15 21:36:01",板,"2018-09-15 21:36:01",94.28329336859753,产品配套,外协,NULL,NULL
196,196,196,板,"2018-09-15 21:36:01","2018-09-15 21:36:01",板,"2018-09-15 21:36:01",91.80264681320782,机加件,外协,NULL,NULL
197,197,197,板,"2018-09-15 21:36:01","2018-09-15 21:36:01",板,"2018-09-15 21:36:01",77.45683446558733,专用部件,自制,NULL,NULL
198,198,198,板,"2018-09-15 21:36:01","2018-09-15 21:36:01",板,"2018-09-15 21:36:01",28.384093882141283,非标外购件,外协,NULL,NULL
199,199,199,板,"2018-09-15 21:36:01","2018-09-15 21:36:01",板,"2018-09-15 21:36:01",64.7875364130598,专用零件,外协,NULL,NULL
200,200,200,板,"2018-09-15 21:36:01","2018-09-15 21:36:01",板,"2018-09-15 21:36:01",56.69574413935025,专用部件,外协,NULL,NULL
201,201,201,板,"2018-09-15 21:36:01","2018-09-15 21:36:01",板,"2018-09-15 21:36:01",55.91087800016277,国标件,外购,NULL,NULL
202,202,202,板,"2018-09-15 21:36:01","2018-09-15 21:36:01",板,"2018-09-15 21:36:01",34.62743937622077,产品配套,外协,NULL,NULL
203,203,203,筒体,"2018-09-15 21:36:01","2018-09-15 21:36:01",筒体,"2018-09-15 21:36:01",32.24055054521272,产品配套,外协,NULL,NULL
204,204,204,筒体,"2018-09-15 21:36:01","2018-09-15 21:36:01",筒体,"2018-09-15 21:36:01",57.563238826870446,专用零件,自制,NULL,NULL
205,205,205,筒体,"2018-09-15 21:36:01","2018-09-15 21:36:01",筒体,"2018-09-15 21:36:01",92.72164169402954,国标件,外协,NULL,NULL
206,206,206,筒体,"2018-09-15 21:36:01","2018-09-15 21:36:01",筒体,"2018-09-15 21:36:01",16.715063959698572,机加件,自制,NULL,NULL
207,207,207,托辊架,"2018-09-15 21:36:01","2018-09-15 21:36:01",托辊架,"2018-09-15 21:36:01",16.19575777069,非标外购件,外购,NULL,NULL
208,208,208,托辊架,"2018-09-15 21:36:01","2018-09-15 21:36:01",托辊架,"2018-09-15 21:36:01",78.02289714591136,企标件,外协,NULL,NULL
209,209,209,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",3.167295668098058,专用零件,外协,NULL,NULL
210,210,210,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",70.54535812599664,专用零件,外购,NULL,NULL
211,211,211,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",21.370932639977912,产品配套,自制,NULL,NULL
212,212,212,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",83.08777348018467,专用部件,外协,NULL,NULL
213,213,213,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",65.3236826755626,产品配套,外协,NULL,NULL
214,214,214,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",87.69629756965529,国标件,外协,NULL,NULL
215,215,215,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",18.042496787463904,企标件,自制,NULL,NULL
216,216,216,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",62.162338489806366,机加件,外购,NULL,NULL
217,217,217,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",22.68991146965972,产品配套,外购,NULL,NULL
218,218,218,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",60.461639503571554,专用零件,自制,NULL,NULL
219,219,219,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",10.36654918810116,专用部件,外购,NULL,NULL
220,220,220,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",58.81066629623144,机加件,外协,NULL,NULL
221,221,221,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",83.17023898161732,企标件,自制,NULL,NULL
222,222,222,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",64.45721237678069,企标件,外购,NULL,NULL
223,223,223,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",93.15570577060964,企标件,自制,NULL,NULL
224,224,224,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",4.405412995768221,机加件,外协,NULL,NULL
225,225,225,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",84.00809958383823,产品配套,外协,NULL,NULL
226,226,226,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",45.13228609262262,国标件,外购,NULL,NULL
227,227,227,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",4.259885014096976,专用部件,外购,NULL,NULL
228,228,228,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",27.26276848401782,国标件,外购,NULL,NULL
229,229,229,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",95.94835485071088,专用零件,外购,NULL,NULL
230,230,230,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",50.24382305518598,专用部件,外购,NULL,NULL
231,231,231,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",11.571903918668847,产品配套,自制,NULL,NULL
232,232,232,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",53.20326691475804,企标件,外协,NULL,NULL
233,233,233,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",43.94047005362187,国标件,自制,NULL,NULL
234,234,234,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",64.35170762411929,国标件,自制,NULL,NULL
235,235,235,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",24.16420842751056,企标件,外协,NULL,NULL
236,236,236,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",39.14141578049571,国标件,自制,NULL,NULL
237,237,237,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",40.555874392258076,专用零件,外购,NULL,NULL
238,238,238,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",36.84725062962776,专用部件,外协,NULL,NULL
239,239,239,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",8.928122140327421,产品配套,自制,NULL,NULL
240,240,240,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",92.94312256243508,专用零件,自制,NULL,NULL
241,241,241,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",80.21709981006124,专用零件,自制,NULL,NULL
242,242,242,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",46.30063486825456,产品配套,自制,NULL,NULL
243,243,243,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",46.49385360036585,专用部件,外协,NULL,NULL
244,244,244,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",26.335148582873224,企标件,外协,NULL,NULL
245,245,245,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",0.6607542783267362,国标件,外购,NULL,NULL
246,246,246,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",66.16926323476132,专用部件,外购,NULL,NULL
247,247,247,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",25.983222962073192,企标件,自制,NULL,NULL
248,248,248,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",81.07619007500254,产品配套,自制,NULL,NULL
249,249,249,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",5.0200812317962695,产品配套,自制,NULL,NULL
250,250,250,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",19.951512095159774,国标件,外协,NULL,NULL
251,251,251,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",40.7082753454187,企标件,外购,NULL,NULL
252,252,252,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",88.76706789868567,非标外购件,自制,NULL,NULL
253,253,253,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",17.604270990251514,国标件,外协,NULL,NULL
254,254,254,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",93.24866068812686,专用部件,外购,NULL,NULL
255,255,255,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",73.37128447443898,专用部件,自制,NULL,NULL
256,256,256,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",2.9840709228010187,非标外购件,自制,NULL,NULL
257,257,257,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",26.897283979214947,产品配套,外协,NULL,NULL
258,258,258,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",50.78621427091824,专用零件,外购,NULL,NULL
259,259,259,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",97.31795664920656,专用零件,外购,NULL,NULL
260,260,260,弯板,"2018-09-15 21:36:01","2018-09-15 21:36:01",弯板,"2018-09-15 21:36:01",3.829338214010136,企标件,外协,NULL,NULL
261,261,261,定轴板,"2018-09-15 21:36:01","2018-09-15 21:36:01",定轴板,"2018-09-15 21:36:01",41.3059048573912,企标件,自制,NULL,NULL
262,262,262,定轴板,"2018-09-15 21:36:01","2018-09-15 21:36:01",定轴板,"2018-09-15 21:36:01",56.81084932817227,非标外购件,外购,NULL,NULL
263,263,263,定轴板,"2018-09-15 21:36:01","2018-09-15 21:36:01",定轴板,"2018-09-15 21:36:01",84.50309770337913,产品配套,外购,NULL,NULL
264,264,264,定轴板,"2018-09-15 21:36:01","2018-09-15 21:36:01",定轴板,"2018-09-15 21:36:01",25.168583069589133,非标外购件,外购,NULL,NULL
265,265,265,定轴板,"2018-09-15 21:36:01","2018-09-15 21:36:01",定轴板,"2018-09-15 21:36:01",59.89389708614223,企标件,外协,NULL,NULL
266,266,266,定轴板,"2018-09-15 21:36:01","2018-09-15 21:36:01",定轴板,"2018-09-15 21:36:01",81.29392747698232,专用零件,外购,NULL,NULL
267,267,267,定轴板,"2018-09-15 21:36:01","2018-09-15 21:36:01",定轴板,"2018-09-15 21:36:01",48.638849753357526,专用部件,自制,NULL,NULL
268,268,268,定轴板,"2018-09-15 21:36:01","2018-09-15 21:36:01",定轴板,"2018-09-15 21:36:01",85.91817232828937,专用零件,自制,NULL,NULL
269,269,269,定轴板,"2018-09-15 21:36:01","2018-09-15 21:36:01",定轴板,"2018-09-15 21:36:01",84.00453325147139,企标件,外协,NULL,NULL
270,270,270,上槽板,"2018-09-15 21:36:01","2018-09-15 21:36:01",上槽板,"2018-09-15 21:36:01",40.704890688408454,国标件,自制,NULL,NULL
271,271,271,上槽板,"2018-09-15 21:36:01","2018-09-15 21:36:01",上槽板,"2018-09-15 21:36:01",35.071349642950345,非标外购件,外购,NULL,NULL
272,272,272,上槽板,"2018-09-15 21:36:01","2018-09-15 21:36:01",上槽板,"2018-09-15 21:36:01",5.880590392815222,专用零件,外协,NULL,NULL
273,273,273,上槽板,"2018-09-15 21:36:01","2018-09-15 21:36:01",上槽板,"2018-09-15 21:36:01",63.201798563314206,产品配套,外购,NULL,NULL
274,274,274,缸盖,"2018-09-15 21:36:01","2018-09-15 21:36:01",缸盖,"2018-09-15 21:36:01",61.784614743522326,企标件,自制,NULL,NULL
275,275,275,缸盖,"2018-09-15 21:36:01","2018-09-15 21:36:01",缸盖,"2018-09-15 21:36:01",59.13336176585487,专用部件,自制,NULL,NULL
276,276,276,螺纹板,"2018-09-15 21:36:01","2018-09-15 21:36:01",螺纹板,"2018-09-15 21:36:01",28.358482477168412,非标外购件,外协,NULL,NULL
277,277,277,螺纹板,"2018-09-15 21:36:01","2018-09-15 21:36:01",螺纹板,"2018-09-15 21:36:01",76.07378880053214,非标外购件,外协,NULL,NULL
278,278,278,螺纹板,"2018-09-15 21:36:01","2018-09-15 21:36:01",螺纹板,"2018-09-15 21:36:01",72.90409917022144,国标件,外协,NULL,NULL
279,279,279,螺纹板,"2018-09-15 21:36:01","2018-09-15 21:36:01",螺纹板,"2018-09-15 21:36:01",25.7842438903641,专用零件,自制,NULL,NULL
280,280,280,螺纹板,"2018-09-15 21:36:01","2018-09-15 21:36:01",螺纹板,"2018-09-15 21:36:01",83.2862511066308,国标件,外购,NULL,NULL
281,281,281,螺纹板,"2018-09-15 21:36:01","2018-09-15 21:36:01",螺纹板,"2018-09-15 21:36:01",67.71894974009282,非标外购件,自制,NULL,NULL
282,282,282,螺纹板,"2018-09-15 21:36:01","2018-09-15 21:36:01",螺纹板,"2018-09-15 21:36:01",89.77873373204555,专用部件,外协,NULL,NULL
283,283,283,螺纹板,"2018-09-15 21:36:01","2018-09-15 21:36:01",螺纹板,"2018-09-15 21:36:01",26.623556323176533,国标件,外协,NULL,NULL
284,284,284,三节臂,"2018-09-15 21:36:01","2018-09-15 21:36:01",三节臂,"2018-09-15 21:36:01",94.6268006915086,机加件,外协,NULL,NULL
285,285,285,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",45.71178022758144,专用部件,外购,NULL,NULL
286,286,286,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",16.34954919768905,企标件,外协,NULL,NULL
287,287,287,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",9.991044735762944,机加件,自制,NULL,NULL
288,288,288,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",91.32028280663194,专用部件,外购,NULL,NULL
289,289,289,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",95.8815548817841,专用零件,外购,NULL,NULL
290,290,290,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",43.50330962758125,企标件,自制,NULL,NULL
291,291,291,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",49.28593001552161,产品配套,外购,NULL,NULL
292,292,292,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",1.5420014114477576,国标件,外购,NULL,NULL
293,293,293,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",83.29231775498843,产品配套,自制,NULL,NULL
294,294,294,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",11.338921909088185,专用零件,自制,NULL,NULL
295,295,295,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",22.977955707109388,专用零件,外购,NULL,NULL
296,296,296,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",49.5982792614704,产品配套,外协,NULL,NULL
297,297,297,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",7.419909697464977,企标件,自制,NULL,NULL
298,298,298,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",19.18215969627457,专用部件,外购,NULL,NULL
299,299,299,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",89.48191032264127,专用部件,外协,NULL,NULL
300,300,300,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",57.109068630366586,产品配套,外协,NULL,NULL
301,301,301,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",28.478550623584976,专用零件,外协,NULL,NULL
302,302,302,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",60.37692717320441,专用零件,自制,NULL,NULL
303,303,303,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",45.2301589457994,专用部件,自制,NULL,NULL
304,304,304,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",24.7748183478515,产品配套,外购,NULL,NULL
305,305,305,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",27.214122612553805,专用部件,外购,NULL,NULL
306,306,306,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",39.24188396472147,产品配套,自制,NULL,NULL
307,307,307,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",63.561025089566115,企标件,自制,NULL,NULL
308,308,308,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",15.480061738516515,机加件,外协,NULL,NULL
309,309,309,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",82.14156818716046,专用零件,外协,NULL,NULL
310,310,310,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",13.031209042639457,国标件,自制,NULL,NULL
311,311,311,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",10.465188007802773,专用部件,外购,NULL,NULL
312,312,312,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",93.98209717569226,专用部件,外协,NULL,NULL
313,313,313,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",3.8295666692785058,机加件,外购,NULL,NULL
314,314,314,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",32.96936960760988,产品配套,自制,NULL,NULL
315,315,315,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",82.94445910483887,专用部件,外协,NULL,NULL
316,316,316,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",48.262953899229586,专用零件,自制,NULL,NULL
317,317,317,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",1.5605392993695677,专用零件,外购,NULL,NULL
318,318,318,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",40.10633749713208,非标外购件,外协,NULL,NULL
319,319,319,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",46.636488717766056,非标外购件,自制,NULL,NULL
320,320,320,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",73.2393472837255,企标件,外协,NULL,NULL
321,321,321,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",92.5577351716412,非标外购件,外购,NULL,NULL
322,322,322,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",98.57248945057194,机加件,自制,NULL,NULL
323,323,323,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",51.92052677669562,非标外购件,自制,NULL,NULL
324,324,324,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",41.777811178452986,产品配套,外协,NULL,NULL
325,325,325,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",19.128909858264198,专用部件,外购,NULL,NULL
326,326,326,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",66.75728485512178,国标件,外协,NULL,NULL
327,327,327,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",54.02242599980285,国标件,自制,NULL,NULL
328,328,328,硬管总成,"2018-09-15 21:36:01","2018-09-15 21:36:01",硬管总成,"2018-09-15 21:36:01",32.027191933796786,机加件,外购,NULL,NULL
