plm_m_oid,plm_oid,plm_m_id,plm_i_name,plm_i_createtime,plm_i_checkintime,plm_cailiao,plm_checkintime,plm_weight,plm_wllx,plm_wlly,plm_guige,plm_gylx
185,185,185,板,"2018-09-15 21:21:09","2018-09-15 21:21:09",板,"2018-09-15 21:21:09",40.20733290319076,产品配套,外协,NULL,NULL
186,186,186,板,"2018-09-15 21:21:09","2018-09-15 21:21:09",板,"2018-09-15 21:21:09",64.07364267432135,专用零件,外协,NULL,NULL
187,187,187,板,"2018-09-15 21:21:09","2018-09-15 21:21:09",板,"2018-09-15 21:21:09",65.08035829596905,机加件,外购,NULL,NULL
188,188,188,板,"2018-09-15 21:21:09","2018-09-15 21:21:09",板,"2018-09-15 21:21:09",84.67477413509846,企标件,外协,NULL,NULL
189,189,189,板,"2018-09-15 21:21:09","2018-09-15 21:21:09",板,"2018-09-15 21:21:09",14.995572074495344,产品配套,自制,NULL,NULL
190,190,190,板,"2018-09-15 21:21:09","2018-09-15 21:21:09",板,"2018-09-15 21:21:09",68.44113518694884,企标件,外购,NULL,NULL
191,191,191,板,"2018-09-15 21:21:09","2018-09-15 21:21:09",板,"2018-09-15 21:21:09",77.09757660572652,专用零件,外购,NULL,NULL
192,192,192,板,"2018-09-15 21:21:09","2018-09-15 21:21:09",板,"2018-09-15 21:21:09",22.43129601088333,专用部件,外购,NULL,NULL
193,193,193,板,"2018-09-15 21:21:09","2018-09-15 21:21:09",板,"2018-09-15 21:21:09",97.36577727920823,专用部件,外购,NULL,NULL
194,194,194,板,"2018-09-15 21:21:09","2018-09-15 21:21:09",板,"2018-09-15 21:21:09",97.57492290691454,机加件,外协,NULL,NULL
195,195,195,板,"2018-09-15 21:21:09","2018-09-15 21:21:09",板,"2018-09-15 21:21:09",92.78610271674584,国标件,自制,NULL,NULL
196,196,196,板,"2018-09-15 21:21:09","2018-09-15 21:21:09",板,"2018-09-15 21:21:09",7.001019967268385,产品配套,外购,NULL,NULL
197,197,197,板,"2018-09-15 21:21:09","2018-09-15 21:21:09",板,"2018-09-15 21:21:09",72.53060484614895,专用零件,外协,NULL,NULL
198,198,198,板,"2018-09-15 21:21:09","2018-09-15 21:21:09",板,"2018-09-15 21:21:09",70.79374428890219,产品配套,自制,NULL,NULL
199,199,199,板,"2018-09-15 21:21:09","2018-09-15 21:21:09",板,"2018-09-15 21:21:09",50.468654955504114,非标外购件,自制,NULL,NULL
200,200,200,板,"2018-09-15 21:21:09","2018-09-15 21:21:09",板,"2018-09-15 21:21:09",5.055608721910354,机加件,自制,NULL,NULL
201,201,201,板,"2018-09-15 21:21:09","2018-09-15 21:21:09",板,"2018-09-15 21:21:09",95.09389910424962,专用零件,外协,NULL,NULL
202,202,202,板,"2018-09-15 21:21:09","2018-09-15 21:21:09",板,"2018-09-15 21:21:09",52.011673106039424,专用部件,自制,NULL,NULL
203,203,203,筒体,"2018-09-15 21:21:09","2018-09-15 21:21:09",筒体,"2018-09-15 21:21:09",15.855612141784137,专用部件,自制,NULL,NULL
204,204,204,筒体,"2018-09-15 21:21:09","2018-09-15 21:21:09",筒体,"2018-09-15 21:21:09",32.83885008515275,机加件,外购,NULL,NULL
205,205,205,筒体,"2018-09-15 21:21:09","2018-09-15 21:21:09",筒体,"2018-09-15 21:21:09",44.88643696322114,产品配套,外协,NULL,NULL
206,206,206,筒体,"2018-09-15 21:21:09","2018-09-15 21:21:09",筒体,"2018-09-15 21:21:09",37.940865356958994,专用部件,外购,NULL,NULL
207,207,207,托辊架,"2018-09-15 21:21:09","2018-09-15 21:21:09",托辊架,"2018-09-15 21:21:09",93.20209523720037,国标件,外协,NULL,NULL
208,208,208,托辊架,"2018-09-15 21:21:09","2018-09-15 21:21:09",托辊架,"2018-09-15 21:21:09",40.663513141170604,企标件,外协,NULL,NULL
209,209,209,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",92.44824345545676,产品配套,自制,NULL,NULL
210,210,210,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",50.56761396550835,国标件,自制,NULL,NULL
211,211,211,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",23.796496315015336,专用部件,自制,NULL,NULL
212,212,212,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",93.71606829570513,机加件,外协,NULL,NULL
213,213,213,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",32.10881369136512,专用零件,外购,NULL,NULL
214,214,214,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",59.746882321833795,非标外购件,外协,NULL,NULL
215,215,215,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",4.037716177061612,国标件,自制,NULL,NULL
216,216,216,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",47.89912830639693,机加件,外协,NULL,NULL
217,217,217,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",34.34357188299857,专用零件,外购,NULL,NULL
218,218,218,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",35.890170430887935,专用零件,外协,NULL,NULL
219,219,219,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",37.045357426802795,专用零件,外协,NULL,NULL
220,220,220,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",36.07532590942044,机加件,外协,NULL,NULL
221,221,221,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",61.40387796125722,非标外购件,外购,NULL,NULL
222,222,222,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",55.59679187692775,产品配套,外购,NULL,NULL
223,223,223,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",45.19484270160292,专用零件,外购,NULL,NULL
224,224,224,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",11.474094563312608,专用零件,外协,NULL,NULL
225,225,225,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",26.869766563765086,非标外购件,外协,NULL,NULL
226,226,226,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",45.02196934888475,产品配套,自制,NULL,NULL
227,227,227,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",61.119030368507566,国标件,自制,NULL,NULL
228,228,228,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",77.78949586611895,机加件,外购,NULL,NULL
229,229,229,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",37.99339836847469,专用部件,外协,NULL,NULL
230,230,230,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",39.064320784220016,非标外购件,外协,NULL,NULL
231,231,231,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",12.380533609227328,非标外购件,自制,NULL,NULL
232,232,232,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",7.703015756761367,专用零件,自制,NULL,NULL
233,233,233,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",26.662629520869864,机加件,外协,NULL,NULL
234,234,234,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",22.696764678408755,机加件,自制,NULL,NULL
235,235,235,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",38.42714362860056,机加件,外购,NULL,NULL
236,236,236,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",82.38141117533884,企标件,外购,NULL,NULL
237,237,237,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",54.29230898621918,国标件,自制,NULL,NULL
238,238,238,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",29.171029696795436,机加件,自制,NULL,NULL
239,239,239,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",30.9497932516419,机加件,外购,NULL,NULL
240,240,240,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",26.35409879874343,国标件,外协,NULL,NULL
241,241,241,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",67.95531676840871,企标件,自制,NULL,NULL
242,242,242,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",56.289566481600126,非标外购件,自制,NULL,NULL
243,243,243,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",56.72963638224293,国标件,外购,NULL,NULL
244,244,244,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",16.340460228757227,国标件,自制,NULL,NULL
245,245,245,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",73.77273722530575,机加件,外购,NULL,NULL
246,246,246,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",36.75837433652168,专用部件,外购,NULL,NULL
247,247,247,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",17.627800922160585,专用零件,自制,NULL,NULL
248,248,248,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",84.48932592561711,机加件,自制,NULL,NULL
249,249,249,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",77.3971845042081,专用零件,外购,NULL,NULL
250,250,250,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",65.17988964573817,企标件,自制,NULL,NULL
251,251,251,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",51.67731838231882,产品配套,外协,NULL,NULL
252,252,252,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",61.85475256149684,企标件,外协,NULL,NULL
253,253,253,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",51.097970751871934,专用零件,自制,NULL,NULL
254,254,254,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",91.33609862838038,非标外购件,自制,NULL,NULL
255,255,255,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",68.3310345607091,机加件,外协,NULL,NULL
256,256,256,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",20.83348447447414,专用部件,外购,NULL,NULL
257,257,257,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",73.5056122608366,专用部件,自制,NULL,NULL
258,258,258,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",57.97748487833309,专用零件,外协,NULL,NULL
259,259,259,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",65.8658296958132,非标外购件,自制,NULL,NULL
260,260,260,弯板,"2018-09-15 21:21:09","2018-09-15 21:21:09",弯板,"2018-09-15 21:21:09",99.27968088627279,产品配套,自制,NULL,NULL
261,261,261,定轴板,"2018-09-15 21:21:09","2018-09-15 21:21:09",定轴板,"2018-09-15 21:21:09",25.782907275330626,非标外购件,自制,NULL,NULL
262,262,262,定轴板,"2018-09-15 21:21:09","2018-09-15 21:21:09",定轴板,"2018-09-15 21:21:09",70.80247156517927,机加件,外购,NULL,NULL
263,263,263,定轴板,"2018-09-15 21:21:09","2018-09-15 21:21:09",定轴板,"2018-09-15 21:21:09",8.8371763642202,非标外购件,自制,NULL,NULL
264,264,264,定轴板,"2018-09-15 21:21:09","2018-09-15 21:21:09",定轴板,"2018-09-15 21:21:09",61.463861759267424,产品配套,外购,NULL,NULL
265,265,265,定轴板,"2018-09-15 21:21:09","2018-09-15 21:21:09",定轴板,"2018-09-15 21:21:09",75.17989761275639,产品配套,外协,NULL,NULL
266,266,266,定轴板,"2018-09-15 21:21:09","2018-09-15 21:21:09",定轴板,"2018-09-15 21:21:09",58.393759884895566,非标外购件,外协,NULL,NULL
267,267,267,定轴板,"2018-09-15 21:21:09","2018-09-15 21:21:09",定轴板,"2018-09-15 21:21:09",17.3170589341344,非标外购件,外购,NULL,NULL
268,268,268,定轴板,"2018-09-15 21:21:09","2018-09-15 21:21:09",定轴板,"2018-09-15 21:21:09",55.94582236245146,机加件,自制,NULL,NULL
269,269,269,定轴板,"2018-09-15 21:21:09","2018-09-15 21:21:09",定轴板,"2018-09-15 21:21:09",52.49326660130463,产品配套,外协,NULL,NULL
270,270,270,上槽板,"2018-09-15 21:21:09","2018-09-15 21:21:09",上槽板,"2018-09-15 21:21:09",91.92978660374946,专用部件,外购,NULL,NULL
271,271,271,上槽板,"2018-09-15 21:21:09","2018-09-15 21:21:09",上槽板,"2018-09-15 21:21:09",46.264709233690105,专用部件,外协,NULL,NULL
272,272,272,上槽板,"2018-09-15 21:21:09","2018-09-15 21:21:09",上槽板,"2018-09-15 21:21:09",68.96426562621882,专用零件,外协,NULL,NULL
273,273,273,上槽板,"2018-09-15 21:21:09","2018-09-15 21:21:09",上槽板,"2018-09-15 21:21:09",37.87730024417157,非标外购件,外购,NULL,NULL
274,274,274,缸盖,"2018-09-15 21:21:09","2018-09-15 21:21:09",缸盖,"2018-09-15 21:21:09",56.670447872832476,产品配套,自制,NULL,NULL
275,275,275,缸盖,"2018-09-15 21:21:09","2018-09-15 21:21:09",缸盖,"2018-09-15 21:21:09",15.411992921554274,机加件,外购,NULL,NULL
276,276,276,螺纹板,"2018-09-15 21:21:09","2018-09-15 21:21:09",螺纹板,"2018-09-15 21:21:09",54.42225447925654,企标件,自制,NULL,NULL
277,277,277,螺纹板,"2018-09-15 21:21:09","2018-09-15 21:21:09",螺纹板,"2018-09-15 21:21:09",75.18569303913647,非标外购件,外协,NULL,NULL
278,278,278,螺纹板,"2018-09-15 21:21:09","2018-09-15 21:21:09",螺纹板,"2018-09-15 21:21:09",61.864108230770434,专用零件,外购,NULL,NULL
279,279,279,螺纹板,"2018-09-15 21:21:09","2018-09-15 21:21:09",螺纹板,"2018-09-15 21:21:09",76.79228844001841,专用零件,自制,NULL,NULL
280,280,280,螺纹板,"2018-09-15 21:21:09","2018-09-15 21:21:09",螺纹板,"2018-09-15 21:21:09",56.4964681967034,非标外购件,自制,NULL,NULL
281,281,281,螺纹板,"2018-09-15 21:21:09","2018-09-15 21:21:09",螺纹板,"2018-09-15 21:21:09",80.11903096910133,企标件,自制,NULL,NULL
282,282,282,螺纹板,"2018-09-15 21:21:09","2018-09-15 21:21:09",螺纹板,"2018-09-15 21:21:09",85.8071773900812,专用部件,外协,NULL,NULL
283,283,283,螺纹板,"2018-09-15 21:21:09","2018-09-15 21:21:09",螺纹板,"2018-09-15 21:21:09",93.60421297115099,机加件,外协,NULL,NULL
284,284,284,三节臂,"2018-09-15 21:21:09","2018-09-15 21:21:09",三节臂,"2018-09-15 21:21:09",9.486758835751608,企标件,外购,NULL,NULL
285,285,285,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",80.43849202597124,产品配套,外购,NULL,NULL
286,286,286,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",80.7604921166002,机加件,自制,NULL,NULL
287,287,287,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",48.550107620414465,国标件,自制,NULL,NULL
288,288,288,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",58.04091292769633,专用零件,自制,NULL,NULL
289,289,289,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",4.8810087922141925,非标外购件,自制,NULL,NULL
290,290,290,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",10.294144693580975,专用部件,自制,NULL,NULL
291,291,291,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",59.50278404649978,机加件,外购,NULL,NULL
292,292,292,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",70.38064260945495,企标件,自制,NULL,NULL
293,293,293,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",2.241326142823341,专用零件,外购,NULL,NULL
294,294,294,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",2.0299656717268855,非标外购件,外协,NULL,NULL
295,295,295,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",1.3058367489498623,国标件,外购,NULL,NULL
296,296,296,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",71.6886854851653,专用零件,外购,NULL,NULL
297,297,297,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",72.59445410609428,机加件,外购,NULL,NULL
298,298,298,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",85.24769711099162,产品配套,外协,NULL,NULL
299,299,299,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",34.28644514509319,产品配套,外购,NULL,NULL
300,300,300,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",57.37592890962141,国标件,自制,NULL,NULL
301,301,301,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",82.31058046777403,国标件,外协,NULL,NULL
302,302,302,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",75.9722502941269,专用零件,外协,NULL,NULL
303,303,303,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",33.58373201845377,企标件,自制,NULL,NULL
304,304,304,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",87.03520672599943,专用零件,外购,NULL,NULL
305,305,305,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",54.33153202643278,产品配套,外购,NULL,NULL
306,306,306,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",97.19957282034912,专用部件,自制,NULL,NULL
307,307,307,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",16.74210291081191,国标件,自制,NULL,NULL
308,308,308,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",61.08128762739986,产品配套,外协,NULL,NULL
309,309,309,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",87.57662750418372,国标件,外购,NULL,NULL
310,310,310,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",41.797456248976964,专用部件,外协,NULL,NULL
311,311,311,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",54.166877977105685,专用零件,自制,NULL,NULL
312,312,312,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",39.66038443140071,产品配套,外购,NULL,NULL
313,313,313,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",95.64831476483798,专用零件,外协,NULL,NULL
314,314,314,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",97.81936311887547,专用零件,外购,NULL,NULL
315,315,315,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",11.919067062436817,产品配套,自制,NULL,NULL
316,316,316,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",19.47419240508086,产品配套,外购,NULL,NULL
317,317,317,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",6.7499705890864075,国标件,自制,NULL,NULL
318,318,318,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",45.17324799228305,专用部件,外协,NULL,NULL
319,319,319,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",8.699364540051658,非标外购件,外协,NULL,NULL
320,320,320,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",12.209378318223907,专用部件,外购,NULL,NULL
321,321,321,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",89.7884785358086,专用零件,外协,NULL,NULL
322,322,322,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",58.028548056475806,国标件,外购,NULL,NULL
323,323,323,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",51.71330503489757,产品配套,外协,NULL,NULL
324,324,324,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",0.27277680719304254,专用零件,自制,NULL,NULL
325,325,325,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",90.62738998180495,专用部件,外协,NULL,NULL
326,326,326,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",70.10016213860409,专用零件,自制,NULL,NULL
327,327,327,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",26.52705249973887,专用零件,自制,NULL,NULL
328,328,328,硬管总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",硬管总成,"2018-09-15 21:21:09",24.268539317021588,专用部件,自制,NULL,NULL
